date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:11	210564/210564	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jun%202022%2002:28:27%20GMT	https://naviri.co.id/public/uploads/slider-5.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/slider-5.jpg	(from https://www.naviri.co.id/)
11:50:11	68034/68034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-item-bg.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-item-bg.jpg	(from https://www.naviri.co.id/)
11:50:12	1793471/1793471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-main-photo.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-main-photo.jpg	(from https://www.naviri.co.id/)
11:50:12	789/789	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-1.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-1.png	(from https://www.naviri.co.id/)
11:50:12	803/803	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-2.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-2.png	(from https://www.naviri.co.id/)
11:50:12	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-3.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-3.png	(from https://www.naviri.co.id/)
11:50:12	523/523	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/why-choose-4.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/why-choose-4.png	(from https://www.naviri.co.id/)
11:50:13	64767/64767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/service-1.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-1.jpg	(from https://www.naviri.co.id/)
11:50:13	62081/62081	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/service-2.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-2.jpg	(from https://www.naviri.co.id/)
11:50:13	1040777/1040777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/service-3.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-3.jpg	(from https://www.naviri.co.id/)
11:50:13	192292/192292	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Apr%202019%2023:43:48%20GMT	https://naviri.co.id/public/uploads/service-4.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-4.png	(from https://www.naviri.co.id/)
11:50:13	94856/94856	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:18%20GMT	https://naviri.co.id/public/uploads/service-5.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-5.jpg	(from https://www.naviri.co.id/)
11:50:14	183994/183994	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Apr%202019%2023:47:12%20GMT	https://naviri.co.id/public/uploads/service-6.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/service-6.png	(from https://www.naviri.co.id/)
11:50:14	123118/123118	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/faq-main-photo.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/faq-main-photo.png	(from https://www.naviri.co.id/)
11:50:14	107783/107783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/counter_bg.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/counter_bg.jpg	(from https://www.naviri.co.id/)
11:50:14	649482/649482	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20May%202019%2000:40:30%20GMT	https://naviri.co.id/public/uploads/news-3.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/news-3.jpg	(from https://www.naviri.co.id/)
11:50:14	117539/117539	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Apr%202019%2023:33:54%20GMT	https://naviri.co.id/public/uploads/news-2.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/news-2.png	(from https://www.naviri.co.id/)
11:50:15	217831/217831	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Apr%202019%2014:10:24%20GMT	https://naviri.co.id/public/uploads/news-1.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/news-1.jpg	(from https://www.naviri.co.id/)
11:50:15	35233/35233	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2016:15:06%20GMT	https://naviri.co.id/public/uploads/partner-1.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/partner-1.jpg	(from https://www.naviri.co.id/)
11:50:15	23925/23925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2016:27:06%20GMT	https://naviri.co.id/public/uploads/partner-2.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/partner-2.jpg	(from https://www.naviri.co.id/)
11:50:15	40844/40844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2022:59:56%20GMT	https://naviri.co.id/public/uploads/partner-8.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/partner-8.jpg	(from https://www.naviri.co.id/)
11:50:16	32203/32203	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2023:04:14%20GMT	https://naviri.co.id/public/uploads/partner-9.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/partner-9.jpg	(from https://www.naviri.co.id/)
11:50:16	31170/31170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2023:07:10%20GMT	https://naviri.co.id/public/uploads/partner-10.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/partner-10.jpg	(from https://www.naviri.co.id/)
11:50:16	1687/1687	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/footer_address_icon.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/footer_address_icon.png	(from https://www.naviri.co.id/)
11:50:16	3766/3766	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/footer_phone_icon.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/footer_phone_icon.png	(from https://www.naviri.co.id/)
11:50:16	4753/4753	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/footer_working_hour_icon.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/footer_working_hour_icon.png	(from https://www.naviri.co.id/)
11:50:17	2915/2915	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202019%2000:49:20%20GMT	https://naviri.co.id/public/img/logo-wingroup.png	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/img/logo-wingroup.png	(from https://www.naviri.co.id/)
11:50:17	85578/85578	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/jquery-2.2.4.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/jquery-2.2.4.min.js	(from https://www.naviri.co.id/)
11:50:17	37045/37045	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/bootstrap.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/bootstrap.min.js	(from https://www.naviri.co.id/)
11:50:17	46838/46838	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/bootstrap-datepicker.js	(from https://www.naviri.co.id/)
11:50:18	9372/9372	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/lightbox.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/lightbox.min.js	(from https://www.naviri.co.id/)
11:50:18	42854/42854	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/owl.carousel.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/owl.carousel.min.js	(from https://www.naviri.co.id/)
11:50:18	11728/11728	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/jquery.meanmenu.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/jquery.meanmenu.js	(from https://www.naviri.co.id/)
11:50:18	12026/12026	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/jquery.filterizr.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/jquery.filterizr.min.js	(from https://www.naviri.co.id/)
11:50:19	8044/8044	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/waypoints.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/waypoints.min.js	(from https://www.naviri.co.id/)
11:50:19	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/js/jquery.counterup.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/jquery.counterup.min.js	(from https://www.naviri.co.id/)
11:50:19	4657/4657	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202019%2006:19:12%20GMT	https://naviri.co.id/public/js/custom.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/custom.js	(from https://www.naviri.co.id/)
11:50:19	11307/11307	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Mar%202019%2005:07:14%20GMT	https://naviri.co.id/public/js/venobox.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/js/venobox.min.js	(from https://www.naviri.co.id/)
11:50:19	15643/15643	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2022:42:16%20GMT	https://naviri.co.id/public/vendor/assets/src/jquery.flashy.min.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/vendor/assets/src/jquery.flashy.min.js	(from https://www.naviri.co.id/)
11:50:20	395/395	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2022:42:16%20GMT	https://naviri.co.id/public/vendor/assets/js/main.js	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/vendor/assets/js/main.js	(from https://www.naviri.co.id/)
11:50:31	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2004%20Sep%202023%2004:50:32%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.naviri.co.id/)
11:50:32	117482/117482	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/banner_portfolio.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/banner_portfolio.jpg	(from https://www.naviri.co.id/portfolio)
11:50:32	69605/69605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-1.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-1.jpg	(from https://www.naviri.co.id/portfolio)
11:50:32	95307/95307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-2.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-2.jpg	(from https://www.naviri.co.id/portfolio)
11:50:32	93629/93629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-3.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-3.jpg	(from https://www.naviri.co.id/portfolio)
11:50:33	107783/107783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-4.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-4.jpg	(from https://www.naviri.co.id/portfolio)
11:50:33	50330/50330	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-5.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-5.jpg	(from https://www.naviri.co.id/portfolio)
11:50:33	101787/101787	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-6.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-6.jpg	(from https://www.naviri.co.id/portfolio)
11:50:33	605411/605411	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-7.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-7.jpg	(from https://www.naviri.co.id/portfolio)
11:50:34	892382/892382	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-9.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-9.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	515529/515529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-10.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-10.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	2981295/2981295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-8.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-8.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	117744/117744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202019%2009:13:32%20GMT	https://naviri.co.id/public/uploads/portfolio-11.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-11.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	383428/383428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202019%2002:44:16%20GMT	https://naviri.co.id/public/uploads/portfolio-12.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-12.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	549339/549339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-13.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-13.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	621611/621611	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2000:13:16%20GMT	https://naviri.co.id/public/uploads/portfolio-14.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-14.jpg	(from https://www.naviri.co.id/portfolio)
11:50:35	112393/112393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2017:44:42%20GMT	https://naviri.co.id/public/uploads/portfolio-15.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-15.jpg	(from https://www.naviri.co.id/portfolio)
11:50:36	183815/183815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20May%202019%2001:07:16%20GMT	https://naviri.co.id/public/uploads/portfolio-16.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-16.jpg	(from https://www.naviri.co.id/portfolio)
11:50:36	119603/119603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2017:53:46%20GMT	https://naviri.co.id/public/uploads/portfolio-17.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-17.jpg	(from https://www.naviri.co.id/portfolio)
11:50:36	228773/228773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2017:59:38%20GMT	https://naviri.co.id/public/uploads/portfolio-18.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-18.jpg	(from https://www.naviri.co.id/portfolio)
11:50:36	360399/360399	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2018:00:34%20GMT	https://naviri.co.id/public/uploads/portfolio-19.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-19.jpg	(from https://www.naviri.co.id/portfolio)
11:50:36	95307/95307	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:18:46%20GMT	https://naviri.co.id/public/uploads/portfolio-22.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-22.jpg	(from https://www.naviri.co.id/portfolio)
11:50:37	93629/93629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:31:26%20GMT	https://naviri.co.id/public/uploads/portfolio-23.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-23.jpg	(from https://www.naviri.co.id/portfolio)
11:50:37	69605/69605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:33:28%20GMT	https://naviri.co.id/public/uploads/portfolio-24.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-24.jpg	(from https://www.naviri.co.id/portfolio)
11:50:37	69605/69605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:36:33%20GMT	https://naviri.co.id/public/uploads/portfolio-25.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-25.jpg	(from https://www.naviri.co.id/portfolio)
11:50:37	93629/93629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:38:30%20GMT	https://naviri.co.id/public/uploads/portfolio-26.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-26.jpg	(from https://www.naviri.co.id/portfolio)
11:50:38	69605/69605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2003:39:56%20GMT	https://naviri.co.id/public/uploads/portfolio-27.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-27.jpg	(from https://www.naviri.co.id/portfolio)
11:50:38	95307/95307	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2004:20:13%20GMT	https://naviri.co.id/public/uploads/portfolio-29.jpg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-29.jpg	(from https://www.naviri.co.id/portfolio)
11:50:38	290927/290927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202022%2006:15:42%20GMT	https://naviri.co.id/public/uploads/portfolio-28.jpeg	C:/My%20Web%20Sites/sombahasbo/naviri.co.id/public/uploads/portfolio-28.jpg	(from https://www.naviri.co.id/portfolio)
